gene_symbol,legacy_variability_bin
SLC38A4,4
SLC38A5,4
SLC38A6,4
SLC38A7,3
SLC38A9,3
SLC39A1,8
SLC39A10,2
SLC39A12,4
SLC39A13,4
SLC39A14,6
SLC39A2,0
SLC39A3,6
SLC39A4,6
SLC39A6,6
SLC39A7,4
SLC39A8,6
SLC39A9,4
SLC3A1,6
SLC3A2,2
SLC40A1,1
SLC41A1,4
SLC41A2,9
SLC41A3,7
SLC43A1,4
SLC43A2,6
SLC43A3,2
SLC44A1,4
SLC44A2,0
SLC44A3,4
SLC45A1,6
SLC45A2,6
SLC45A4,7
SLC46A1,2
SLC46A2,6
SLC46A3,4
SLC47A1,1
SLC47A2,6
SLC48A1,4
SLC49A3,4
SLC49A4,7
SLC4A1,7
SLC4A10,1
SLC4A11,4
SLC4A2,4
SLC4A3,1
SLC4A4,6
SLC4A5,0
SLC4A7,3
SLC4A8,7
SLC50A1,4
SLC51B,0
SLC5A11,0
SLC5A2,6
SLC5A3,4
SLC5A5,6
SLC5A6,1
SLC5A8,3
SLC66A1,5
SLC66A2,7
SLC66A3,4
SLC6A1,8
SLC6A11,7
SLC6A12,2
SLC6A15,4
SLC6A17,4
SLC6A2,9
SLC6A20,3
SLC6A3,0
SLC6A4,3
SLC6A6,6
SLC6A7,9
SLC6A8,3
SLC6A9,6
SLC7A1,4
SLC7A11,6
SLC7A14,6
SLC7A2,1
SLC7A4,3
SLC7A5,2
SLC7A6,3
SLC7A6OS,1
SLC7A7,4
SLC7A8,4
SLC8A1,0
SLC8A2,0
SLC8A3,2
SLC8B1,4
SLC9A1,4
SLC9A2,6
SLC9A3,0
SLC9A3R1,7
SLC9A3R2,6
SLC9A4,4
SLC9A5,2
SLC9A6,2
SLC9A7,8
SLC9A8,4
SLC9A9,1
SLC9B1,6
SLC9B2,1
SLCO1A2,9
SLCO1C1,0
SLCO2A1,0
SLCO2B1,1
SLCO3A1,0
SLCO4A1,4
SLCO4C1,1
SLCO5A1,1
SLF1,4
SLF2,7
SLFN14,0
SLIRP,6
SLIT1,0
SLIT2,0
SLIT3,6
SLITRK2,6
SLITRK3,8
SLITRK4,7
SLITRK5,0
SLITRK6,9
SLK,2
SLMAP,7
SLN,1
SLPI,0
SLTM,7
SLU7,0
SLURP1,3
SLX4,2
SLX4IP,0
SMAD1,4
SMAD2,4
SMAD3,0
SMAD4,6
SMAD5,7
SMAD6,4
SMAD7,0
SMAD9,4
SMAGP,0
SMAP1,6
SMAP2,7
SMARCA1,9
SMARCA2,5
SMARCA4,4
SMARCA5,6
SMARCAD1,6
SMARCAL1,3
SMARCB1,4
SMARCC1,8
SMARCC2,6
SMARCD1,9
SMARCD2,2
SMARCD3,4
SMARCE1,4
SMC1A,4
SMC1B,2
SMC2,4
SMC3,0
SMC4,4
SMC5,0
SMC6,4
SMCHD1,0
SMCO1,9
SMCO3,6
SMCO4,4
SMDT1,6
SMG1,2
SMG5,6
SMG6,8
SMG7,4
SMG8,4
SMG9,2
SMIM1,6
SMIM10L1,3
SMIM15,8
SMIM19,6
SMIM2,5
SMIM20,2
SMIM22,4
SMIM26,2
SMIM3,6
SMIM30,3
SMIM31,1
SMIM33,0
SMIM4,0
SMIM6,6
SMIM8,3
SMN,8
SMNDC1,8
SMO,2
SMOC1,5
SMOC2,9
SMOX,1
SMPD1,4
SMPD2,8
SMPD3,6
SMPD4,4
SMPDL3A,1
SMPDL3B,2
SMPX,0
SMS,7
SMTN,6
SMTNL1,8
SMTNL2,1
SMU1,2
SMUG1,7
SMURF1,9
SMURF2,2
SMYD1,3
SMYD2,2
SMYD3,4
SMYD4,1
SMYD5,8
SNAI1,7
SNAI2,1
SNAI3,0
SNAP23,7
SNAP25,2
SNAP29,2
SNAP47,9
SNAP91,6
SNAPC1,2
SNAPC2,6
SNAPC3,9
SNAPC4,1
SNAPC5,9
SNAPIN,4
SNCA,3
SNCAIP,6
SNCB,1
SNCG,9
SND1,4
SNED1,2
SNF8,4
SNIP1,1
SNN,0
SNORC,9
SNRK,6
SNRNP200,2
SNRNP25,1
SNRNP27,6
SNRNP35,6
SNRNP40,3
SNRNP48,0
SNRNP70,1
SNRPA1,4
SNRPB,6
SNRPB2,2
SNRPC,9
SNRPD1,0
SNRPD2,3
SNRPD3,9
SNRPE,7
SNRPG,7
SNRPN,0
SNTA1,4
SNTB1,9
SNTB2,4
SNTG1,6
SNUPN,6
SNW1,1
SNX1,4
SNX10,7
SNX11,1
SNX13,1
SNX14,3
SNX15,4
SNX16,5
SNX17,4
SNX18,1
SNX19,0
SNX2,1
SNX20,3
SNX21,7
SNX22,7
SNX24,2
SNX25,6
SNX27,1
SNX29,2
SNX3,1
SNX30,0
SNX31,4
SNX32,0
SNX33,0
SNX4,0
SNX5,7
SNX6,4
SNX7,0
SNX8,6
SNX9,1
SOAT1,0
SOAT2,6
SOBP,2
SOCS1,6
SOCS2,2
SOCS5,0
SOCS6,0
SOCS7,6
SOD1,0
SOD2,9
SOD3,1
SOGA1,6
SORBS1,9
SORBS2,4
SORBS3,4
SORCS1,9
SORCS2,3
SORCS3,9
SORD,4
SORL1,9
SORT1,7
SOS1,6
SOS2,2
SOST,6
SOSTDC1,3
SOWAHA,2
SOWAHB,9
SOWAHC,4
SOX12,0
SOX13,3
SOX15,4
SOX17,2
SOX18,4
SOX3,2
SOX30,3
SOX4,3
SOX5,8
SOX6,7
SOX8,9
SP1,4
SP100,7
SP110,8
SP140,7
SP2,0
SP3,4
SP4,6
SP5,6
SP6,6
SP7,9
SP9,0
SPA17,0
SPAAR,6
SPACA1,2
SPACA6,8
SPACA9,2
SPAG16,3
SPAG17,2
SPAG4,0
SPAG5,6
SPAG6,2
SPAG7,0
SPAG8,9
SPAG9,3
SPARC,0
SPARCL1,6
SPART,3
SPAST,4
SPATA1,2
SPATA17,7
SPATA18,1
SPATA2,4
SPATA20,7
SPATA21,0
SPATA24,6
SPATA25,4
SPATA2L,3
SPATA5,6
SPATA5L1,7
SPATA6,6
SPATA6L,4
SPATA7,6
SPATA9,0
SPATC1L,8
SPATS1,9
SPATS2,6
SPATS2L,0
SPC24,4
SPC25,0
SPCS1,6
SPCS2,7
SPCS3,2
SPDYA,4
SPDYC,0
SPECC1,8
SPECC1L,6
SPEF1,5
SPEF2,6
SPEG,6
SPEGNB,6
SPEM1,0
SPESP1,0
SPG11,9
SPG21,1
SPG7,0
SPHK1,6
SPHK2,9
SPHKAP,1
SPI1,2
SPIC,3
SPICE1,2
SPIDR,9
SPIN1,1
SPINDOC,0
SPINK2,2
SPINK5,6
SPINT1,3
SPINT2,1
SPIRE1,2
SPIRE2,9
SPNS1,6
SPNS3,4
SPO11,8
SPOCK1,2
SPOCK2,2
SPOCK3,1
SPON1,2
SPOP,6
SPOPL,9
SPOUT1,4
SPP1,2
SPP2,6
SPPL2A,6
SPPL2B,2
SPPL3,6
SPR,0
SPRED1,4
SPRED2,1
SPRTN,1
SPRY1,7
SPRY2,4
SPRY3,6
SPRY4,9
SPRYD3,6
SPRYD4,0
SPRYD7,9
SPSB1,9
SPSB2,0
SPSB3,6
SPSB4,1
SPTA1,6
SPTAN1,4
SPTB,6
SPTBN1,6
SPTBN2,4
SPTBN4,1
SPTBN5,6
SPTLC1,3
SPTLC2,0
SPTLC3,5
SPTSSB,6
SPTY2D1,3
SPX,2
SQLE,4
SQSTM1,0
SRA1,8
SRARP,1
SRBD1,6
SRC,5
SRCIN1,7
SRD5A1,3
SRD5A2,0
SRD5A3,6
SREBF1,0
SREBF2,0
SREK1,4
SREK1IP1,4
SRF,4
SRFBP1,6
SRGAP1,1
SRGAP3,6
SRGN,2
SRI,4
SRM,4
SRP14,6
SRP19,2
SRP54,1
SRP68,6
SRP72,4
SRP9,6
SRPK1,6
SRPK2,2
SRPK3,3
SRPRA,4
SRPRB,0
SRPX2,6
SRRM2,1
SRRM3,4
SRRM4,7
SRRT,0
SRSF1,4
SRSF10,6
SRSF11,6
SRSF12,0
SRSF2,7
SRSF3,0
SRSF4,4
SRSF5,2
SRSF6,4
SRSF7,2
SRSF9,2
SRXN1,2
SS18,1
SS18L1,2
SS18L2,9
SSB,8
SSBP1,7
SSBP2,9
SSBP3,6
SSBP4,4
SSC4D,2
SSC5D,8
SSH1,2
SSH2,8
SSH3,6
SSMEM1,1
SSNA1,0
SSPN,9
SSPO,6
SSR1,0
SSR2,7
SSR3,0
SSR4,6
SSRP1,4
SSTR1,8
SSTR2,3
SSU72,7
SSUH2,1
SSX2IP,6
ST13,4
ST14,6
ST18,7
ST3GAL1,4
ST3GAL2,1
ST3GAL3,6
ST3GAL4,4
ST3GAL5,6
ST3GAL6,4
ST6GAL1,1
ST6GAL2,2
ST6GALNAC2,4
ST6GALNAC3,3
ST6GALNAC4,7
ST6GALNAC5,1
ST6GALNAC6,0
ST7,3
ST7L,2
ST8SIA1,8
ST8SIA2,1
ST8SIA4,2
ST8SIA5,1
ST8SIA6,6
STAB1,2
STAB2,0
STAC,2
STAC2,8
STAG1,6
STAG2,3
STAG3,7
STAM,0
STAMBPL1,4
STAP1,0
STAP2,4
STARD10,8
STARD13,6
STARD3,6
STARD3NL,9
STARD4,7
STARD5,6
STARD6,7
STARD7,9
STARD8,7
STARD9,9
STAT1,6
STAT2,0
STAT3,9
STAT4,8
STAT5A,6
STAT5B,9
STAT6,7
STAU1,9
STAU2,1
STBD1,7
STC1,2
STC2,7
STEAP2,3
STEAP3,0
STIL,9
STIM1,8
STIM2,2
STIP1,0
STK10,4
STK11,7
STK11IP,8
STK16,1
STK17A,3
STK17B,0
STK24,9
STK25,4
STK26,3
STK3,6
STK32A,2
STK32B,6
STK32C,0
STK33,1
STK36,1
STK38,4
STK38L,4
STK39,4
STK4,1
STK40,4
STKLD1,0
STMN1,8
STMN2,6
STMN3,6
STMND1,7
STMP1,6
STN1,4
STOM,8
STOML1,5
STOML2,0
STOML3,7
STON1,3
STON2,6
STOX1,4
STOX2,8
STPG1,2
STPG2,9
STPG4,3
STRA6,7
STRADA,6
STRADB,6
STRAP,3
STRBP,4
STRC,6
STRIP1,6
STRIP2,7
STRN,3
STRN3,6
STRN4,2
STS,4
STT3A,2
STT3B,2
STUB1,8
STUM,6
STX10,0
STX11,2
STX12,6
STX17,6
STX18,2
STX19,2
STX1A,6
STX1B,0
STX2,3
STX3,4
STX4,2
STX5,1
STX6,4
STX7,9
STX8,1
STXBP1,4
STXBP2,4
STXBP3,4
STXBP4,4
STXBP5,4
STXBP5L,0
STXBP6,4
STYK1,1
STYX,6
SUB1,2
SUCLA2,0
SUCLG1,2
SUCLG2,6
SUCNR1,4
SUCO,2
SUDS3,6
SUFU,4
SUGCT,8
SUGP1,4
SUGP2,4
SUGT1,9
SULF1,2
SULF2,2
SULT1A1,2
SULT1C4,3
SULT4A1,9
SUMF1,1
SUMF2,5
SUMO1,7
SUMO2,1
SUN1,6
SUN2,3
SUOX,6
SUPT16H,2
SUPT20H,2
SUPT3H,4
SUPT4H1,7
SUPT5H,0
SUPT6H,6
SUPV3L1,6
SURF1,4
SURF2,4
SURF4,0
SUSD1,3
SUSD2,6
SUSD3,9
SUSD5,4
SUSD6,2
SUV39H1,6
SUV39H2,4
SUZ12,2
SV2A,2
SV2B,2
SV2C,1
SVBP,6
SVEP1,6
SVIL,7
SVIP,9
SVOPL,0
SWAP70,8
SWSAP1,6
SWT1,4
SYAP1,0
SYBU,1
SYCE1,0
SYCE2,3
SYCP2,9
SYCP2L,9
SYDE1,2
SYDE2,9
SYK,9
SYMPK,2
SYN1,7
SYN2,4
SYN3,4
SYNC,3
SYNCRIP,8
SYNDIG1,0
SYNDIG1L,3
SYNE1,4
SYNE2,4
SYNE3,7
SYNGAP1,2
SYNGR1,2
SYNGR4,6
SYNJ1,7
SYNJ2,3
SYNJ2BP,4
SYNM,6
SYNPO,3
SYNPO2,6
SYNPO2L,1
SYNPR,4
SYNRG,4
SYP,4
SYPL1,9
SYPL2,6
SYS1,3
SYT1,6
SYT11,0
SYT12,7
SYT13,2
SYT14,9
SYT16,9
SYT17,4
SYT2,4
SYT3,6
SYT4,3
SYT5,6
SYT6,0
SYT7,3
SYT8,4
SYTL1,7
SYTL2,7
SYTL3,0
SYTL4,6
SYTL5,9
SYVN1,9
SZRD1,4
SZT2,1
TAB1,9
TAB2,9
TAB3,7
TAC1,9
TACC1,7
TACC2,4
TACC3,9
TACO1,4
TACR1,9
TADA1,0
TADA2A,2
TADA2B,4
TADA3,6
TAF10,0
TAF11,6
TAF12,0
TAF15,6
TAF1A,6
TAF1B,2
TAF1C,2
TAF2,2
TAF3,0
TAF4,4
TAF4B,4
TAF5,4
TAF5L,2
TAF6,9
TAF6L,6
TAF7,6
TAF8,3
TAF9,0
TAF9B,6
TAFA1,2
TAFA2,3
TAFA4,6
TAGAP,3
TAGLN,0
TAGLN2,4
TAGLN3,7
TAL1,6
TAL2,2
TAMM41,0
TANC1,3
TANC2,9
TANGO2,8
TANGO6,6
TANK,3
TAOK1,0
TAOK2,6
TAOK3,0
TAP1,0
TAPBP,2
TAPBPL,2
TAPT1,8
TARBP1,1
TARBP2,6
TARDBP,4
TARS2,0
TASOR,1
TASOR2,9
TASP1,8
TAT,7
TATDN1,4
TATDN3,4
TAX1BP1,9
TAX1BP3,6
TAZ,8
TBC1D1,3
TBC1D10A,9
TBC1D10B,8
TBC1D10C,4
TBC1D12,9
TBC1D13,4
TBC1D15,3
TBC1D16,4
TBC1D17,9
TBC1D19,8
TBC1D2,6
TBC1D20,9
TBC1D22A,4
TBC1D23,4
TBC1D25,0
TBC1D2B,4
TBC1D30,6
TBC1D31,4
TBC1D32,8
TBC1D4,2
TBC1D5,0
TBC1D7,0
TBC1D8,4
TBC1D8B,0
TBC1D9,0
TBC1D9B,6
TBCA,2
TBCB,4
TBCC,4
TBCD,1
TBCE,0
TBCK,3
TBK1,2
TBKBP1,4
TBL1XR1,6
TBL2,6
TBP,4
TBPL1,0
TBR1,3
TBRG1,1
TBRG4,4
TBX1,6
TBX15,4
TBX18,8
TBX19,9
TBX2,4
TBX20,1
TBX21,4
TBX3,6
TBX4,6
TBX5,2
TBX6,6
TBXA2R,9
TBXAS1,2
TC2N,4
TCAF1,2
TCAIM,7
TCAP,6
TCEA1,7
TCEA3,6
TCEAL1,4
TCEANC,4
TCEANC2,4
TCERG1,4
TCF12,6
TCF15,7
TCF19,7
TCF20,6
TCF21,9
TCF23,1
TCF24,3
TCF25,7
TCF3,9
TCF4,2
TCF7,7
TCF7L1,6
TCF7L2,8
TCHHL1,0
TCHP,3
TCIM,1
TCIRG1,2
TCN1,9
TCN2,0
TCOF1,4
TCP1,1
TCP11,2
TCP11L1,4
TCP11L2,4
TCTA,4
TCTE1,9
TCTN1,6
TCTN2,9
TCTN3,3
TDG,6
TDO2,4
TDP1,4
TDP2,2
TDRD12,0
TDRD15,9
TDRD3,0
TDRD5,0
TDRD6,3
TDRD7,4
TDRD9,6
TDRKH,4
TDRP,7
TEAD1,4
TEAD2,2
TEAD3,4
TEAD4,4
TEC,4
TECPR1,6
TECPR2,3
TECR,6
TECTA,3
TECTB,3
TEDC1,0
TEDC2,6
TEF,5
TEFM,6
TEK,8
TEKT3,6
TEKT5,6
TELO2,7
TEN1,1
TENM1,8
TENM2,8
TENM4,0
TENT2,5
TENT4A,2
TENT4B,4
TENT5A,6
TENT5C,9
TEP1,1
TEPSIN,8
TERB1,9
TERB2,8
TERF1,7
TERF2,9
TERF2IP,8
TERT,4
TES,4
TESC,1
TESK1,4
TESMIN,1
TESPA1,6
TET1,7
TET2,6
TET3,1
TEX10,7
TEX11,9
TEX12,6
TEX14,1
TEX15,9
TEX2,1
TEX26,4
TEX264,2
TEX28,0
TEX30,4
TEX38,9
TEX47,6
TEX49,4
TEX9,4
TFAM,6
TFAP2A,4
TFAP2B,4
TFAP2C,7
TFAP4,0
TFB1M,5
TFB2M,1
TFCP2,2
TFCP2L1,4
TFDP1,3
TFDP2,9
TFE3,3
TFEB,4
TFEC,9
TFG,7
TFIP11,0
TFPI,1
TFPI2,9
TFPT,4
TFR2,7
TFRC,2
TG,0
TGDS,4
TGFB1,2
TGFB1I1,7
TGFB2,9
TGFB3,3
TGFBI,6
TGFBR1,9
TGFBR2,4
TGFBR3,6
TGFBRAP1,6
TGIF1,0
TGIF2,0
TGM1,0
TGM2,4
TGM3,0
TGS1,4
THADA,6
THAP1,2
THAP11,3
THAP12,4
THAP3,7
THAP4,2
THAP6,4
THAP7,0
THAP8,6
THAP9,6
THBD,6
THBS1,6
THBS2,2
THBS3,6
THBS4,2
THEGL,9
THEM4,6
THEM5,3
THEMIS,7
THEMIS2,4
THG1L,4
THNSL1,6
THNSL2,3
THOC1,1
THOC2,7
THOC3,2
THOC5,0
THOC6,9
THOC7,0
THOP1,4
THPO,2
THRA,1
THRAP3,3
THRB,2
THRSP,6
THSD1,0
THSD4,7
THSD7A,6
THSD7B,7
THTPA,6
THUMPD1,4
THUMPD2,7
THUMPD3,4
THY1,6
THYN1,0
TIA1,0
TIAL1,6
TIAM1,3
TIAM2,2
TICAM1,0
TICAM2,7
TICRR,7
TIE1,3
TIFA,8
TIFAB,2
TIGAR,4
TIGD2,1
TIGD3,4
TIGD4,6
TIGD5,4
TIGD6,6
TIGD7,6
TIGIT,1
TIMELESS,9
TIMM10,4
TIMM10B,3
TIMM17A,6
TIMM21,7
TIMM22,1
TIMM29,2
TIMM44,2
TIMM50,4
TIMM8A,9
TIMM8B,6
TIMM9,2
TIMMDC1,4
TIMP1,7
TIMP2,4
TIMP3,4
TIMP4,9
TINAGL1,0
TINF2,6
TIPARP,0
TIPIN,1
TIRAP,2
TJAP1,4
TJP1,3
TJP2,2
TJP3,0
TK1,8
TK2,6
TKFC,3
TKT,8
TKTL1,2
TLCD1,9
TLCD2,2
TLCD3A,6
TLCD3B,8
TLCD5,6
TLDC2,4
TLE1,4
TLE2,6
TLE3,6
TLE4,4
TLE7,4
TLK1,2
TLK2,4
TLL1,6
TLL2,6
TLN1,4
TLN2,7
TLNRD1,5
TLR1,9
TLR10,4
TLR2,4
TLR3,7
TLR4,6
TLR5,8
TLR7,2
TLR9,8
TLX1,9
TLX2,3
TLX3,6
TM2D1,0
TM2D2,9
TM2D3,4
TM4SF1,0
TM4SF18,3
TM4SF20,0
TM4SF4,6
TM6SF1,7
TM6SF2,6
TM7SF2,1
TM7SF3,3
TM9SF2,0
TM9SF3,7
TM9SF4,0
TMA16,1
TMA7,2
TMBIM1,7
TMBIM6,4
TMC2,9
TMC3,4
TMC4,0
TMC6,6
TMC7,0
TMC8,3
TMCC1,2
TMCC2,6
TMCC3,2
TMCO1,3
TMCO3,3
TMCO4,2
TMCO6,0
TMED1,3
TMED11,9
TMED2,1
TMED3,2
TMED4,8
TMED5,7
TMED7,4
TMED8,4
TMED9,6
TMEFF2,7
TMEM100,2
TMEM101,1
TMEM102,6
TMEM104,4
TMEM106B,0
TMEM106C,6
TMEM108,4
TMEM11,2
TMEM115,2
TMEM116,4
TMEM117,0
TMEM119,3
TMEM120A,2
TMEM120B,0
TMEM121,4
TMEM121B,9
TMEM126A,6
TMEM126B,6
TMEM127,6
TMEM128,4
TMEM129,2
TMEM130,7
TMEM131,6
TMEM131L,4
TMEM132A,4
TMEM132B,0
TMEM132C,7
TMEM132D,0
TMEM132E,3
TMEM134,4
TMEM135,3
TMEM138,6
TMEM139,6
TMEM140,2
TMEM141,1
TMEM143,4
TMEM144,8
TMEM145,9
TMEM147,3
TMEM150A,4
TMEM150B,6
TMEM150C,1
TMEM151A,0
TMEM151B,4
TMEM154,0
TMEM156,6
TMEM160,9
TMEM161A,3
TMEM161B,2
TMEM163,1
TMEM164,9
TMEM165,4
TMEM167A,1
TMEM167B,2
TMEM168,4
TMEM169,0
TMEM17,1
TMEM170B,2
TMEM171,0
TMEM175,9
TMEM176A,4
TMEM176B,6
TMEM178A,2
TMEM178B,4
TMEM179,9
TMEM179B,8
TMEM18,7
TMEM181,7
TMEM182,0
TMEM183A,9
TMEM184A,0
TMEM184B,7
TMEM184C,9
TMEM185A,0
TMEM190,6
TMEM192,9
TMEM198,3
TMEM199,0
TMEM200A,4
TMEM201,3
TMEM203,4
TMEM204,4
TMEM205,2
TMEM208,2
TMEM209,4
TMEM214,4
TMEM218,4
TMEM220,1
TMEM222,8
TMEM223,1
TMEM225B,2
TMEM229B,0
TMEM230,2
TMEM231,2
TMEM232,1
TMEM233,6
TMEM234,6
TMEM235,1
TMEM236,0
TMEM237,1
TMEM238,6
TMEM240,6
TMEM241,8
TMEM242,1
TMEM243,2
TMEM245,4
TMEM248,9
TMEM249,2
TMEM25,4
TMEM250,6
TMEM251,6
TMEM252,0
TMEM253,0
TMEM254,9
TMEM255A,4
TMEM259,0
TMEM26,7
TMEM260,6
TMEM263,2
TMEM265,6
TMEM266,9
TMEM267,7
TMEM268,6
TMEM30A,7
TMEM33,8
TMEM35A,4
TMEM37,7
TMEM38A,9
TMEM38B,0
TMEM39A,3
TMEM39B,6
TMEM40,0
TMEM41A,4
TMEM41B,2
TMEM42,9
TMEM43,4
TMEM45A,2
TMEM45B,9
TMEM47,6
TMEM50A,6
TMEM51,4
TMEM52,4
TMEM52B,6
TMEM53,0
TMEM54,9
TMEM59,9
TMEM59L,9
TMEM60,2
TMEM61,7
TMEM62,6
TMEM63A,2
TMEM63B,3
TMEM63C,1
TMEM64,1
TMEM65,8
TMEM67,2
TMEM68,6
TMEM69,1
TMEM70,9
TMEM71,4
TMEM74,3
TMEM81,0
TMEM82,4
TMEM86A,7
TMEM86B,4
TMEM87A,2
TMEM87B,9
TMEM88,1
TMEM8B,6
TMEM92,0
TMEM94,4
TMEM95,6
TMEM97,6
TMEM98,1
TMEM9B,2
TMF1,4
TMIE,0
TMLHE,0
TMOD1,4
TMOD2,9
TMOD4,0
TMPO,2
TMPRSS4,9
TMPRSS5,0
TMPRSS6,7
TMPRSS7,6
TMPRSS9,8
TMSB10,6
TMTC1,6
TMTC3,6
TMTC4,9
TMUB1,0
TMUB2,6
TMX1,9
TMX2,5
TMX3,2
TMX4,2
TNC,6
TNF,2
TNFAIP1,4
TNFAIP2,4
TNFAIP3,6
TNFAIP6,1
TNFAIP8,6
TNFAIP8L1,0
TNFAIP8L2,1
TNFAIP8L3,4
TNFRSF11A,4
TNFRSF11B,6
TNFRSF12A,4
TNFRSF13B,1
TNFRSF13C,7
TNFRSF14,2
TNFRSF17,0
TNFRSF18,4
TNFRSF19,8
TNFRSF1A,6
TNFRSF1B,9
TNFRSF25,0
TNFRSF4,6
TNFRSF6B,2
TNFRSF8,0
TNFRSF9,4
TNFSF10,2
TNFSF11,7
TNFSF12,1
TNFSF13,6
TNFSF13B,4
TNFSF15,0
TNFSF18,4
TNFSF4,6
TNFSF8,3
TNFSF9,1
TNIK,0
TNIP1,1
TNIP3,0
TNK1,0
TNK2,4
TNKS,6
TNKS1BP1,2
TNKS2,4
TNMD,4
TNN,6
TNNC1,4
TNNI1,2
TNNI2,4
TNNI3,3
TNNI3K,6
TNNT1,4
TNNT2,4
TNNT3,4
TNPO1,0
TNPO2,2
TNPO3,4
TNR,6
TNRC18,8
TNRC6A,3
TNRC6B,7
TNRC6C,6
TNS1,1
TNS2,9
TNS3,4
TNS4,4
TNXB,7
TOB1,1
TOB2,1
TOE1,4
TOGARAM1,4
TOGARAM2,6
TOLLIP,0
TOM1,1
TOM1L1,9
TOM1L2,5
TOMM20,1
TOMM34,1
TOMM40,7
TOMM40L,6
TOMM6,9
TOMM7,6
TOMM70,4
TONSL,1
TOP1,8
TOP2A,3
TOP2B,4
TOP3A,7
TOP3B,4
TOPAZ1,4
TOPBP1,4
TOPORS,8
TOR1A,3
TOR1AIP1,3
TOR1B,4
TOR2A,6
TOR3A,6
TOX,4
TOX2,9
TOX3,3
TOX4,8
TP53,4
TP53BP1,8
TP53BP2,6
TP53I11,9
TP53I13,4
TP53INP1,2
TP53INP2,2
TP53RK,4
TP63,6
TP73,1
TPBG,6
TPBGL,0
TPC3,9
TPCN1,4
TPCN2,9
TPD52L1,0
TPD52L2,9
TPGS1,2
TPGS2,6
TPH2,7
TPI1,2
TPK1,6
TPM1,0
TPM2,4
TPM3,7
TPM4,4
TPMT,7
TPP1,2
TPP2,7
TPPP,6
TPPP2,2
TPPP3,1
TPR,8
TPRA1,2
TPRG1,9
TPRG1L,9
TPST1,4
TPST2,6
TPT1,9
TPX2,2
TRA2A,4
TRA2B,6
TRABD,2
TRABD2A,7
TRABD2B,2
TRADD,9
TRAF2,6
TRAF3,8
TRAF3IP1,7
TRAF3IP2,1
TRAF3IP3,7
TRAF4,4
TRAF5,6
TRAF6,6
TRAF7,0
TRAFD1,4
TRAIP,6
TRAK1,4
TRAK2,2
TRAM1,9
TRAM1L1,9
TRAM2,6
TRANK1,6
TRAP1,4
TRAPPC1,8
TRAPPC11,1
TRAPPC12,1
TRAPPC13,2
TRAPPC2,0
TRAPPC2L,4
TRAPPC3,3
TRAPPC3L,1
TRAPPC4,7
TRAPPC6A,1
TRAPPC6B,1
TRAPPC8,7
TRAPPC9,4
TRARG1,0
TRAT1,3
TRDMT1,0
TRDN,4
TREH,9
TREM1,6
TREM2,0
TREML2,8
TRERF1,1
TREX1,4
TRH,1
TRHDE,3
TRHR,8
TRIAP1,6
TRIB1,2
TRIB2,8
TRIB3,3
TRIL,9
TRIM13,9
TRIM14,2
TRIM21,2
TRIM22,0
TRIM23,2
TRIM24,6
TRIM25,1
TRIM27,0
TRIM3,4
TRIM32,2
TRIM33,2
TRIM34,1
TRIM35,8
TRIM36,9
TRIM37,0
TRIM4,9
TRIM41,4
TRIM44,6
TRIM45,7
TRIM46,0
TRIM47,0
TRIM52,4
TRIM54,9
TRIM55,4
TRIM56,6
TRIM58,8
TRIM59,4
TRIM6,2
TRIM62,6
TRIM63,2
TRIM65,9
TRIM66,4
TRIM67,0
TRIM68,6
TRIM69,0
TRIM7,6
TRIM71,6
TRIM72,1
TRIM8,0
TRIM9,9
TRIML2,6
TRIO,7
TRIOBP,7
TRIP10,1
TRIP11,2
TRIP12,0
TRIP13,1
TRIP4,4
TRIP6,9
TRIQK,6
TRIR,4
TRIT1,0
TRMO,6
TRMT1,5
TRMT10A,1
TRMT10B,4
TRMT10C,1
TRMT11,4
TRMT112,0
TRMT13,5
TRMT1L,7
TRMT2A,2
TRMT44,4
TRMT5,6
TRMT6,0
TRMT61A,4
TRMT61B,2
TRMT9B,1
TRMU,7
TRNAU1AP,4
TRNT1,9
TROAP,3
TRPC1,2
TRPC3,2
TRPC4,1
TRPC4AP,7
TRPC6,1
TRPC7,7
TRPM3,0
TRPM4,6
TRPM6,5
TRPM7,4
TRPM8,1
TRPS1,6
TRPT1,0
TRPV1,0
TRPV2,3
TRPV3,6
TRPV4,3
TRPV6,0
TRRAP,2
TRUB1,2
TRUB2,0
TSC1,3
TSC2,8
TSC22D1,5
TSC22D2,7
TSC22D3,2
TSC22D4,4
TSEN15,6
TSEN34,3
TSEN54,0
TSFM,3
TSG101,6
TSGA10,6
TSHR,1
TSHZ1,1
TSHZ2,2
TSHZ3,8
TSKS,7
TSKU,7
TSLP,6
TSN,7
TSNARE1,4
TSNAXIP1,1
TSPAN1,4
TSPAN11,7
TSPAN12,0
TSPAN13,2
TSPAN14,6
TSPAN15,2
TSPAN17,3
TSPAN18,0
TSPAN19,6
TSPAN2,6
TSPAN3,0
TSPAN31,2
TSPAN32,7
TSPAN33,1
TSPAN4,1
TSPAN5,8
TSPAN6,6
TSPAN7,9
TSPAN8,8
TSPAN9,7
TSPO,2
TSPOAP1,0
TSPYL1,3
TSPYL2,4
TSPYL5,2
TSR3,1
TSSC4,0
TSSK4,8
TSSK6,4
TST,7
TSTD1,4
TSTD2,0
TSTD3,4
TTBK1,8
